"id","median_house_value","median_income","housing_median_age","total_rooms","total_bedrooms","population","households","latitude","longitude"
11880,11.5287988141265,2.0284,52,2274,571,1167,504,33.98,-117.38
11881,12.0382455348867,3.145,37,2337,452,948,437,33.98,-117.39
11882,11.7360690162844,3.0694,24,950,183,383,182,33.97,-117.41
11883,11.4793686814414,2.1151,43,2862,772,1878,675,33.98,-117.37
11885,11.9984332807519,2.1528,10,642,176,462,186,33.98,-117.38
11887,11.645706576204,1.685,44,917,224,666,220,33.99,-117.37
11888,11.3181263866652,2.0436,46,1680,453,1570,435,33.98,-117.36
11889,11.4338822576298,2.5804,34,3676,697,2653,682,33.97,-117.37
11890,11.2885311317544,1.4514,38,1156,241,877,200,33.97,-117.37
11891,11.34805082178,1.95,40,1166,250,976,244,33.97,-117.37
11892,11.7360690162844,2.025,52,201,44,130,24,33.98,-117.37
11893,11.6307085006266,2.6071,45,131,28,89,31,33.99,-117.35
11894,11.3609391079723,1.6943,31,4163,1242,3928,1076,33.98,-117.35
11896,11.3169105810443,2.7596,32,1625,335,1212,327,33.97,-117.36
11897,11.298493854258,2.4667,33,2070,469,1851,467,33.98,-117.36
11898,12.285807613549,7.2519,33,3974,548,1398,528,33.96,-117.37
11899,12.3681914950066,8.2405,25,2396,316,951,314,33.96,-117.35
11900,12.2297891721475,7.6632,28,1650,210,557,211,33.95,-117.35
11901,12.2995629886175,6.6635,14,9286,1269,3565,1238,33.94,-117.37
11902,12.6609626369659,8.5326,7,9376,1181,3570,1107,33.92,-117.36
11903,11.8218796726975,4.3176,52,3307,553,1269,529,33.97,-117.39
11904,11.9183905730784,2.6895,30,2953,703,1406,580,33.97,-117.38
11905,11.7698905647599,3.2917,52,1992,345,948,358,33.96,-117.39
11906,11.740061037554,3.575,51,1806,322,709,298,33.96,-117.4
11909,11.8115474774603,3.8618,41,1707,276,660,269,33.97,-117.4
11910,11.6851966859107,2.3798,32,2837,617,1393,595,33.96,-117.41
11912,11.9690836873939,4.337,34,2316,365,956,389,33.97,-117.41
11913,11.6307085006266,12.5381,29,124,22,50,18,33.96,-117.44
11915,11.6552927062571,3.7344,31,914,177,556,161,33.95,-117.44
11916,11.6217798698823,3.1384,46,2189,423,866,389,33.95,-117.4
11919,11.7272300676172,3.0542,37,1462,257,849,287,33.95,-117.41
11921,11.4937426455535,2.7452,33,2275,469,1691,459,33.96,-117.42
11922,11.6324847000279,3.0208,27,2341,418,1272,415,33.96,-117.41
11923,11.8041014266763,3.4491,30,3153,623,1544,575,33.96,-117.38
11926,11.7068461576075,1.1601,43,633,166,292,135,33.95,-117.4
11928,11.8677987869623,4.3542,32,2215,351,771,311,33.95,-117.37
11930,11.8262752841706,4.0625,21,2468,380,1164,385,33.94,-117.38
11932,11.6000201718212,3.7109,35,3306,680,1742,673,33.95,-117.39
11933,11.3229748810118,3.0509,30,1198,251,1019,214,33.94,-117.4
11934,11.3059012955359,2.2222,35,1468,298,1168,261,33.93,-117.4
11936,11.6262541502772,3.5865,37,987,187,551,191,33.94,-117.4
11937,11.6613454700885,3.1458,42,943,171,466,203,33.94,-117.4
11938,11.6750443144467,2.87,33,2074,476,911,420,33.94,-117.41
11940,11.7408575330162,3.1795,32,2885,595,1509,590,33.93,-117.42
11941,11.6826682395573,2.4435,22,4179,1081,2096,1013,33.94,-117.41
11943,11.6430761494353,4.1528,35,1764,325,1094,353,33.94,-117.42
11944,11.556942350387,4.0526,36,2284,444,1425,405,33.95,-117.43
11945,11.6377944470161,4.5122,36,2386,396,1176,374,33.93,-117.43
11946,11.7698905647599,2.1865,15,4836,1368,3012,1240,33.93,-117.43
11947,11.60276616897,2.4922,31,1273,262,686,254,33.93,-117.43
11948,11.6613454700885,4.6327,34,1577,272,880,284,33.93,-117.44
11949,11.5492573942176,2.1023,12,3539,869,1987,859,33.94,-117.45
11951,11.7511546537025,3.9128,30,2992,516,1521,507,33.94,-117.44
11952,11.6843545805978,4.1776,32,1814,320,903,306,33.94,-117.44
11954,11.6430761494353,3.2731,20,5998,1320,3185,1199,33.93,-117.45
11955,11.6154820532953,3.0437,33,2433,525,1466,517,33.92,-117.44
11957,11.6377944470161,2.2548,35,2552,588,1840,551,33.92,-117.45
11958,11.6413186797386,2.3851,25,2886,583,2327,577,33.92,-117.39
11959,12.6574666855267,3.6667,32,1263,178,508,180,33.9,-117.4
11960,11.9096861324482,4.2788,23,4487,754,2609,778,33.9,-117.44
11962,12.1745819784388,7.7197,4,80,10,55,13,33.89,-117.42
11964,11.4295438560312,2.6442,34,1231,216,841,199,34.01,-117.41
11965,11.4906798560229,3.05,33,3084,570,1753,449,34.02,-117.43
11966,12.0002777325506,4.2321,9,5455,882,3015,858,34.02,-117.42
11967,11.3713619006484,1.6955,24,2316,599,1829,532,34,-117.4
11968,11.2411167416747,2.0742,31,1192,307,1013,283,34,-117.4
11972,11.4637352207795,2.76,26,3042,598,1720,551,34.01,-117.45
11973,11.4957793061353,3.0909,34,2101,426,1150,377,34.01,-117.43
11974,11.3918871365932,1.4719,26,2372,621,1647,612,34,-117.41
11976,11.6690741474602,4.566,18,3307,547,1738,457,33.99,-117.43
11977,12.0511716843122,4.5625,12,9966,1517,5008,1492,33.99,-117.44
11978,11.7636841833174,4.4063,15,1929,317,1237,316,34,-117.5
11979,11.6647878142795,4.84,21,2050,392,1153,336,33.99,-117.49
11981,11.9866720804948,4.8371,17,2727,462,1691,448,33.98,-117.49
11982,11.8400686063029,4.2099,21,2394,416,1291,381,33.98,-117.5
11985,11.5917366453945,3.6711,35,2051,427,1466,425,34.02,-117.49
11986,11.86639527796,4.4545,21,3736,738,2021,640,34.02,-117.49
11988,11.8879313655937,3.8529,12,6751,1153,3266,1134,34,-117.48
11989,11.7336661316681,3.2067,36,3791,746,2258,672,34,-117.51
11991,11.8565151693603,3.8906,34,1293,215,774,217,33.97,-117.53
11992,11.8565151693603,4.0833,29,1430,273,872,283,33.97,-117.53
11993,11.8313791960888,3.6691,35,352,62,184,57,33.97,-117.51
11995,11.9388465816458,3.1859,26,2925,575,1921,501,33.94,-117.6
11997,12.2219459946865,4.2263,21,5675,935,2834,865,33.94,-117.53
12001,12.5131896306206,7.5408,3,1240,151,519,146,33.93,-117.57
12002,12.3432224836774,5.9333,17,3196,444,1581,462,33.95,-117.55
12003,12.2229297625966,5.4872,7,10223,1491,5205,1509,33.91,-117.59
12005,12.1636869290337,2.3417,16,693,185,365,176,33.89,-117.56
12007,12.3050125933851,5.1695,2,17978,3217,7305,2463,33.89,-117.52
12008,12.4332082181139,7.2379,15,1864,271,1006,288,33.91,-117.6
12010,12.0033442789586,4.8167,24,2807,501,1653,509,33.92,-117.55
12011,12.2000545732046,3.4459,21,1839,324,871,307,33.9,-117.55
12012,12.3609373560911,6.1561,12,2290,319,728,228,33.92,-117.53
12013,12.4147115106415,6.155,16,4157,586,2036,594,33.92,-117.58
12015,12.4057428406587,7.8118,17,338,47,200,46,33.93,-117.59
12016,11.8174646544884,4.3723,19,4741,835,2903,796,33.93,-117.5
12018,11.6578912352204,2.9821,31,2529,513,1504,426,33.92,-117.5
12020,12.0382455348867,4.9984,12,9016,1486,4285,1457,33.95,-117.51
12021,11.5089174435727,3.6979,34,1565,296,1142,328,33.95,-117.46
12022,11.7328638853355,4.1264,15,6248,1249,3795,1128,33.95,-117.47
12024,11.8733932071477,4.8214,29,932,153,711,172,33.95,-117.5
12025,11.3597742854761,1.7059,26,2481,620,2411,552,33.94,-117.46
12026,11.390757830996,3.0687,34,559,139,532,137,33.94,-117.47
12027,11.6342577501378,2.7813,19,1891,465,1693,416,33.94,-117.48
12028,11.6724900346416,3.1985,29,1625,336,1046,320,33.94,-117.48
12030,11.6500753031175,3.0122,16,4112,880,2821,857,33.93,-117.46
12033,11.6127707999399,3.4028,33,919,208,724,235,33.93,-117.47
12034,11.5674136502543,3.2311,34,2086,417,1501,395,33.94,-117.47
12035,11.5655179150894,3.5227,35,1566,294,1056,279,33.94,-117.46
12037,11.744830521953,3.6583,18,3869,773,2500,726,33.92,-117.47
12038,11.7328638853355,3.9522,26,2970,576,2156,558,33.93,-117.49
12039,11.7543017845455,2.2241,21,3491,760,1920,669,33.91,-117.47
12040,11.8831087589338,3.3187,10,9738,2130,4936,1840,33.9,-117.46
12041,11.9177236840907,4.7295,14,10395,1799,6295,1855,33.89,-117.48
12042,11.9772882143259,3.6071,7,10235,2238,5271,2094,33.9,-117.49
12043,11.8572241378409,4.2207,22,3611,666,1869,649,33.91,-117.48
12045,11.9703503120091,4.0556,16,5418,1005,2690,1088,33.89,-117.51
12046,11.7264226392326,4.131,24,3044,602,2541,564,33.88,-117.51
12051,11.5889601512462,2.3654,14,1731,404,1269,351,33.89,-117.58
12052,11.597266613404,2.2372,19,2472,618,2143,610,33.88,-117.55
12053,11.8364571903157,2.2197,33,2076,517,1374,480,33.87,-117.57
12054,11.6351430976945,2.0682,40,1196,294,1052,258,33.88,-117.56
12056,11.6136753680704,2.3036,39,679,164,769,179,33.88,-117.57
12057,11.6395581159036,1.6875,42,765,171,590,177,33.87,-117.58
12059,11.580584113444,2.6111,13,3239,849,2751,813,33.88,-117.59
12060,11.662207167686,2.2969,16,1739,478,1235,420,33.88,-117.58
12061,11.7183122946952,2.3333,37,621,156,443,135,33.87,-117.57
12062,12.0137007528827,5.1929,27,1786,287,939,278,33.87,-117.57
12063,12.0070117647319,5.0464,17,2772,449,1685,461,33.87,-117.58
12064,11.879649744762,3.2917,30,701,131,356,125,33.87,-117.58
12065,11.8642863140852,3.5313,34,1511,272,773,265,33.87,-117.58
12066,12.1822921168648,4.8686,4,8207,1373,3887,1304,33.85,-117.55
12068,12.1812675266112,5.2861,6,16431,2640,8222,2553,33.85,-117.58
12069,12.2862691875245,4.125,6,202,29,75,28,33.82,-117.54
12070,13.1223653774023,4.2386,6,502,76,228,65,33.83,-117.55
12073,11.8284658655504,3.9414,18,8136,1584,4976,1516,33.87,-117.55
12074,12.2297891721475,5.536,13,8010,1366,3920,1309,33.88,-117.64
12077,11.8357333393974,3.4419,15,7626,1570,3823,1415,33.87,-117.6
12080,12.153726165158,4.46,22,2397,400,1347,403,33.83,-117.52
12082,11.987916635727,4.7965,5,5846,1035,3258,1001,33.76,-117.54
12083,12.2783933071098,5.1365,14,3776,580,1877,559,33.82,-117.52
12084,12.153726165158,4.6875,15,2857,421,1361,382,33.88,-117.36
12085,12.1431328457563,5.1512,2,12837,1842,4636,1453,33.9,-117.33
12087,12.4983690555327,5.1624,12,3964,524,1707,549,33.89,-117.38
12088,12.390475368528,5.0346,10,5600,848,2573,788,33.88,-117.36
12089,11.6082356447746,3.1103,16,1171,235,659,216,33.86,-117.26
12090,11.9910212641133,5.1045,14,2300,335,1001,311,33.87,-117.33
12091,11.7590039875669,2.9542,15,3991,751,2317,657,33.85,-117.3
12092,11.6784399034478,2.3229,16,3498,702,2372,672,33.85,-117.28
12094,12.4256097012503,4.4875,8,1954,330,973,321,33.76,-117.4
12095,12.3176140202631,5.4625,9,7538,1125,3450,1077,33.85,-117.4
12096,11.7215643300816,2.7232,12,1159,209,523,159,33.84,-117.26
12099,12.1254047424627,4.1883,15,6437,1298,2805,1205,33.96,-117.34
12100,11.8810347865346,3.7585,19,3216,666,1363,629,33.96,-117.32
12101,12.3737034869141,7.4141,20,4589,594,1660,595,33.94,-117.34
12102,12.2760650173502,5.5563,13,7910,1195,3382,1176,33.94,-117.34
12103,12.2853458264247,5.2713,7,11232,1791,4218,1644,33.94,-117.31
12104,11.9984332807519,1.9531,52,1417,353,881,300,33.98,-117.33
12105,11.9984332807519,1.625,8,152,19,1275,20,33.97,-117.33
12106,11.5287988141265,3.175,27,321,64,214,67,34,-117.34
12108,11.8018567568224,4.711,27,5464,850,2400,836,33.99,-117.32
12109,11.8515382660906,3.4896,28,3420,691,1502,656,33.97,-117.31
12111,11.4647850896423,2.725,23,3707,769,1938,658,34.01,-117.35
12112,11.3551013797767,2.275,28,2683,708,2047,636,34.02,-117.34
12115,11.8635823365834,3.5851,7,13195,2696,6763,2437,33.94,-117.23
12116,11.8400686063029,4.2775,5,13096,2208,6780,2180,33.95,-117.25
12117,12.0033442789586,5.253,5,9179,1361,4573,1294,33.96,-117.23
12118,11.9544010106014,5.2174,5,8403,1240,3962,1150,33.95,-117.21
12119,12.3158235094893,6.3223,5,4873,639,1947,568,33.94,-117.14
12124,12.0124878964575,3.1042,2,337,55,115,49,33.93,-117.27
12126,11.6369114447512,3.2705,12,7105,1447,4520,1333,33.93,-117.24
12127,11.8321062044814,4.2654,8,10110,1761,5804,1703,33.93,-117.25
12128,11.7328638853355,4.1482,7,9812,1914,5595,1729,33.92,-117.25
12129,11.7535159298882,4.0473,9,11654,2100,7596,2127,33.91,-117.23
12131,11.645706576204,3.0789,8,2405,537,1594,517,33.94,-117.23
12132,11.6699292137799,3.2148,14,5104,1026,3513,972,33.93,-117.22
12134,11.9355753978325,5.0223,4,10002,1468,5439,1397,33.93,-117.21
12136,11.7076695417627,4.0467,8,8302,1461,5155,1370,33.9,-117.22
12138,11.870599909242,4.189,3,21060,3366,9623,2812,33.9,-117.19
12139,13.1223653774023,2.625,16,56,7,39,14,33.87,-117.22
12141,12.1415341243926,4.6,7,77,12,64,15,33.83,-117.17
12142,11.9910212641133,3.6618,14,1265,230,621,173,33.83,-117.2
12144,11.7125956600988,3.9052,2,4198,805,1943,673,33.82,-117.21
12145,11.6413186797386,3.4237,4,9911,1946,5145,1661,33.81,-117.22
12146,11.4917018285186,2.1848,16,8476,1758,2711,1427,33.71,-117.21
12147,11.6091443227108,2.5335,8,5528,1073,1674,918,33.72,-117.2
12148,11.4988265405907,1.9912,16,5373,1079,1573,933,33.72,-117.2
12150,11.4338822576298,2.3276,23,6323,1196,1984,1124,33.7,-117.2
12151,11.3326019108389,1.9014,24,5783,1256,1990,1151,33.7,-117.19
12152,11.8233470243915,4.5881,3,6484,1037,3295,1074,33.69,-117.19
12153,12.3410405059407,5.3238,8,26322,4072,9360,3361,33.68,-117.27
12155,11.7432432200324,3.8869,10,3659,650,1476,515,33.68,-117.23
12157,12.0855984920623,4.1386,2,7401,1187,2826,839,33.66,-117.17
12160,11.9904011090547,4.1875,13,1914,339,930,304,33.78,-117.11
12161,11.9063179918441,4.065,6,1771,293,935,279,33.82,-117.08
12162,12.0394275681212,1.3417,7,1697,424,808,354,33.78,-117.18
12163,11.4731445949584,2.2618,17,4174,851,1845,780,33.75,-117.11
12164,11.9537577169157,2.625,11,4934,929,2508,840,33.76,-117.16
12165,11.6009363422929,2.5221,7,1810,386,931,355,33.74,-117.22
12166,11.8865558495584,2.5847,17,2813,565,1345,488,33.78,-117.06
12168,11.7479975871497,4.0717,3,5284,920,2703,729,33.8,-117.22
12169,11.413105129688,1.972,13,1974,426,1276,408,33.71,-117.09
12171,11.1746516064024,2.1182,18,4799,1035,1966,944,33.74,-117.11
12174,11.3997567668646,2.2969,17,3318,759,2016,673,33.79,-117.23
12175,11.308358299229,1.9767,23,3465,703,2672,607,33.78,-117.23
12176,11.3265958867787,2,5,2108,496,1666,461,33.77,-117.23
12177,11.6809790499665,2.4662,15,4173,804,2393,713,33.83,-117.29
12178,12.0627794757037,4.0982,11,3196,576,1757,552,33.8,-117.32
12179,11.8947807074393,2.1549,22,4249,922,2405,846,33.81,-117.26
12180,11.5540674083014,2.8401,9,6907,1379,3665,1290,33.77,-117.24
12181,11.7691168703306,2.1484,19,3173,678,2204,606,33.75,-117.31
12182,11.5258416902368,2.0878,16,2876,576,1859,545,33.77,-117.27
12184,11.6492030832628,2.1667,11,1161,235,640,210,33.72,-117.28
12185,12.0358772685341,5.3275,5,6529,997,3464,1006,33.69,-117.39
12186,11.7264226392326,3.2481,8,4345,865,2425,785,33.7,-117.37
12187,11.9466540383513,3.1513,10,2591,486,1255,425,33.71,-117.34
12188,11.9665456149654,3.1832,9,981,169,596,156,33.67,-117.31
12189,11.6199845372636,3.102,11,1229,236,581,190,33.69,-117.35
12191,11.7360690162844,4.2788,10,516,107,282,96,33.68,-117.35
12192,11.7890409010505,3.375,9,13288,2728,7235,2350,33.67,-117.38
12193,11.7950923567339,2.2423,17,10145,2306,4776,1749,33.67,-117.38
12194,11.6009363422929,2.5395,23,6859,1535,3405,1351,33.64,-117.35
12195,11.9965854206635,3.8056,7,16010,2726,7139,2426,33.63,-117.29
12196,12.0051797031508,2.6949,15,4573,928,2513,832,33.66,-117.28
12197,13.0510821753994,9.4356,8,446,62,188,68,33.55,-117.43
12198,11.9785444958981,3.2258,10,4097,813,2082,731,33.6,-117.36
12199,11.9550438907264,3.5125,10,1652,316,725,233,33.65,-117.25
12200,12.2581905997923,3.235,12,1481,265,757,243,33.64,-117.19
12201,11.9243726447559,3.6273,7,7722,1324,2975,1161,33.61,-117.21
12202,12.0685332315081,4.5936,2,30450,5033,9419,3197,33.58,-117.2
12203,12.2797876833525,4.7944,3,2744,428,1223,366,33.61,-117.16
12204,11.8886184147447,4.3651,2,2569,431,1232,388,33.61,-117.12
12209,12.6365555166136,4.3833,6,1868,289,750,247,33.56,-117.1
12210,12.7284315051098,3.244,7,1972,352,964,317,33.6,-117.02
12211,12.3099821089207,4.2917,8,1003,167,388,140,33.62,-116.96
12212,13.1088727872218,6.9136,5,1585,247,510,181,33.48,-117.22
12213,12.1415341243926,3.475,6,108,18,43,17,33.53,-117.19
12214,13.1223653774023,6.993,13,270,42,120,42,33.51,-117.18
12216,12.2657556476913,4.5841,4,30401,4957,13251,4339,33.52,-117.12
12217,12.0679593434005,4.6904,4,9089,1413,3886,1243,33.45,-117.15
12218,10.6689553946757,2.83,13,1614,410,846,270,33.46,-116.99
12221,13.1223653774023,5.2066,4,966,133,311,92,33.51,-117.32
12223,12.1531991559231,3.1591,19,6807,1164,2703,1055,33.71,-116.91
12224,12.2125516116279,5.3623,15,2094,316,937,277,33.73,-116.89
12225,12.0662357003424,4.4792,11,1183,178,543,147,33.68,-116.95
12226,11.4489201349943,2.1071,15,652,149,248,97,33.65,-116.9
12227,11.8761787242691,2.8125,18,397,89,239,80,33.63,-116.92
12228,11.4906798560229,1.9961,13,16148,3474,6159,3232,33.73,-116.99
12229,11.7590039875669,2.3712,14,2281,426,894,430,33.74,-116.9
12230,11.3597742854761,2.0714,19,2238,573,1190,507,33.75,-116.95
12231,11.6036798282387,1.7847,23,4676,1096,2770,1057,33.75,-116.95
12232,11.7076695417627,2.964,14,6027,1148,3136,1036,33.75,-116.93
12233,11.6333716180461,3.6806,15,3757,666,1693,654,33.74,-116.93
12234,11.4008759611616,2.4554,20,2233,431,1024,399,33.74,-116.95
12235,11.3736633976367,3.069,20,4735,973,2306,904,33.73,-116.96
12236,11.4563551134818,3.2371,21,4587,810,2233,765,33.73,-116.95
12237,11.4208101760624,2.7083,18,1996,405,1270,400,33.74,-116.95
12238,11.6860380826789,4.6406,19,2901,445,1414,475,33.74,-116.94
12239,11.6952470217642,3.7175,17,5160,851,2344,781,33.73,-116.94
12240,11.792827350103,4.0433,13,3603,573,1644,515,33.73,-116.93
12241,11.2424282172725,2.5898,35,3269,757,2328,705,33.75,-116.96
12243,11.2580332153414,1.3039,22,3740,965,2011,824,33.75,-116.97
12245,11.3586081045859,1.8446,25,4952,1062,1589,1024,33.74,-116.98
12247,11.3805362769245,2.2115,19,3649,755,1717,696,33.74,-116.96
12249,11.562667556865,1.8015,15,2873,903,1094,659,33.75,-117.01
12250,11.4710612608715,1.7079,10,6890,1702,3141,1451,33.76,-116.95
12253,11.4552963521336,2.1103,8,5330,1529,2143,1107,33.74,-117
12254,11.6307085006266,1.9476,14,3700,750,1171,695,33.73,-117.02
12255,11.6360276621042,2.2925,7,10352,2007,3559,1689,33.77,-116.99
12256,11.7010634070856,2.8393,20,1317,203,453,158,33.76,-117.02
12259,11.4647850896423,2.1979,8,10997,2205,5060,1949,33.79,-116.95
12263,11.2118203721863,1.7303,24,3409,804,1939,739,33.78,-116.95
12264,10.9455294897158,2.0577,12,701,130,434,110,33.79,-116.89
12265,11.7814247180052,2.5612,5,4116,761,1714,717,33.76,-116.87
12267,11.3108092808481,2.0154,23,2719,538,930,485,33.75,-116.89
12269,12.0476629087825,2.933,13,2604,443,978,417,33.73,-116.86
12270,11.5607627943844,2.4167,25,3750,781,1594,785,34,-117.04
12271,11.4552963521336,2.5357,33,1575,326,879,282,34,-117.06
12272,11.7913144905104,3.5255,21,4624,852,2174,812,34,-117.04
12273,12.1853596039326,4.7356,22,4227,658,1849,619,33.99,-116.99
12274,11.6851966859107,2.3355,18,4775,886,1868,836,33.97,-117.01
12275,11.6639283385068,3.1393,14,5320,974,1947,843,33.97,-116.95
12276,11.6271466090603,2.4322,12,5876,1222,2992,1151,33.96,-116.97
12277,11.9117015849276,2.7344,25,1254,312,715,301,33.98,-117.11
12278,11.5636185792857,2.8783,5,1822,367,798,313,33.95,-117.02
12279,12.1415341243926,3.125,6,78,11,27,10,33.89,-117.03
12283,11.4075649493124,1.4688,16,319,68,212,67,33.99,-116.79
12285,11.3120325225908,1.3286,17,2009,469,820,381,33.9,-116.81
12286,11.8934145870082,3.0417,2,6900,1238,1950,980,33.86,-116.89
12287,10.9150884642146,1.625,1,6,2,8,2,33.86,-116.95
12288,11.4197130832481,2.7788,18,521,118,174,74,33.84,-116.86
12289,11.4053402542903,3.4545,27,3459,640,1760,654,33.94,-116.98
12290,11.2009506999494,1.9472,40,2277,498,1391,453,33.93,-116.98
12293,11.1316650455589,2.1581,33,376,83,267,88,33.93,-116.98
12295,11.4679280990395,2.0549,13,7804,1594,3297,1469,33.93,-116.93
12296,11.1927202008129,2.0976,29,4549,916,2494,912,33.93,-116.89
12299,12.1745819784388,5.5,18,553,100,215,82,34,-116.91
12300,11.2036792146026,2.218,35,4448,906,2736,843,33.94,-116.87
12301,10.907789161733,1.4556,32,3141,812,2589,721,33.93,-116.87
12305,11.5129254649702,3.4167,35,324,63,158,39,33.8,-116.8
12306,11.9217183631711,3.0625,25,10665,2161,1874,852,33.75,-116.71
12307,11.9897805691651,3.5882,21,3460,711,658,255,33.71,-116.68
12308,12.2751321814617,2.9141,11,2385,661,682,242,33.62,-116.74
12309,12.0045682693194,3.8281,3,830,145,272,104,33.52,-116.8
12312,11.7191262955541,2.355,13,3166,682,1250,475,33.56,-116.72
12313,11.6552927062571,2.9167,8,1294,272,457,199,33.61,-116.48
12315,12.0633563433286,3.0694,6,1251,268,544,216,33.46,-116.76
12316,11.5434546700051,2.5625,26,186,48,102,39,33.51,-116.42
12319,11.2172112208212,2.7219,15,11115,2257,4122,1653,33.82,-116.39
12322,11.1287324921376,2.8056,35,321,71,157,61,33.93,-116.61
12324,11.2463523557287,3.5208,20,260,67,69,50,34,-116.57
12326,11.2708539037705,1.7844,11,12557,3098,2453,1232,33.88,-116.36
12328,11.0202671451597,1.4665,16,4913,1395,2518,1132,33.96,-116.51
12329,11.1301998438316,2.625,18,2990,648,1280,532,33.95,-116.53
12331,11.0974100210086,1.7388,12,3369,780,1315,584,33.94,-116.51
12332,11.4008759611616,2.3382,11,1381,300,644,248,33.96,-116.48
12333,11.3527567128174,3.2578,18,2233,471,919,388,33.94,-116.47
12335,11.8940978805093,4.0417,5,4332,868,1420,567,33.98,-116.5
12336,11.5129254649702,4.0729,16,980,193,454,185,33.84,-116.51
12337,11.1704351560235,1.5227,22,1540,364,610,268,33.89,-116.63
12339,11.1619485421461,1.9167,16,3648,1035,1687,581,33.87,-116.54
12340,12.3467037752699,3.3897,18,7962,1652,2009,921,33.84,-116.57
12341,11.6163841733385,2.9647,16,10077,2186,3048,1337,33.85,-116.53
12342,13.1223653774023,5.7613,28,2992,562,676,346,33.84,-116.55
12343,11.9766594812024,2.5885,28,8399,1839,3470,1340,33.84,-116.53
12344,11.6307085006266,3.4886,13,7559,1444,3189,1105,33.85,-116.52
12346,11.0958937204906,2.9569,27,3316,636,2362,532,33.82,-116.49
12348,11.6578912352204,1.5595,12,9482,2501,2725,1300,33.82,-116.54
12349,12.6819962172869,2.6083,36,1765,399,451,264,33.83,-116.56
12351,11.4595246882431,2.5399,26,5032,1229,3086,1183,33.81,-116.5
12354,12.2030681365099,3.1493,24,6087,1217,1721,833,33.81,-116.54
12355,11.9110302186721,3.7396,13,8789,1875,1274,688,33.8,-116.49
12357,12.6168569151159,3.1364,25,2616,547,581,343,33.76,-116.57
12358,12.4215871696799,2.25,20,4810,1074,1304,740,33.69,-116.5
12359,12.3698907307596,3.9737,18,9374,1780,1678,919,33.79,-116.54
12360,12.303652973869,2.5489,18,2547,463,411,214,33.78,-116.53
12361,11.7376677376481,4.6855,5,4423,763,1906,667,33.88,-116.53
12362,11.8313791960888,1.7204,5,5480,1371,1050,485,33.84,-116.48
12366,11.4175152801656,2.4497,7,10105,2481,6274,2095,33.81,-116.47
12367,11.8233470243915,2.1411,10,6960,1487,1130,661,33.79,-116.46
12369,12.5602444592508,4.9444,12,7095,1260,1179,570,33.79,-116.42
12371,11.8100626961928,3.0859,16,5228,992,1177,639,33.78,-116.45
12372,12.7416884381034,7.6281,14,16921,2837,2524,1262,33.76,-116.42
12373,12.4653552434603,6.8729,8,3059,500,612,208,33.78,-116.4
12375,12.3854732738965,3.3799,6,24121,4522,4176,2221,33.78,-116.36
12376,12.1781874420406,4.084,7,17579,3479,3581,1820,33.74,-116.38
12379,10.9150884642146,1.3801,25,1137,414,604,240,33.78,-116.46
12380,11.3265958867787,2.5477,33,2565,745,2301,638,33.78,-116.46
12383,11.809319478024,4.0079,10,11836,2405,3811,1570,33.73,-116.38
12384,11.7060220949321,3.312,17,8626,1859,3497,1337,33.72,-116.37
12385,11.7597855429018,3.5569,19,7646,1618,2496,1075,33.72,-116.39
12386,12.4611023857067,4.5556,17,12509,2460,2737,1423,33.71,-116.38
12387,12.3833816605006,6.9833,10,11659,2007,2186,1083,33.69,-116.39
12388,11.9336075388833,3.0021,19,6190,1355,2242,1043,33.72,-116.37
12390,13.1223653774023,3.7727,24,2596,438,473,237,33.75,-116.43
12391,12.9074359808615,7.9885,5,846,249,117,67,33.74,-116.44
12393,12.0884146020619,2.4659,17,4289,893,958,440,33.74,-116.41
12394,11.8371805176529,2.2208,15,3895,782,900,529,33.68,-116.42
12395,12.6701210777372,7.8005,7,8806,1542,858,448,33.69,-116.37
12396,12.7745065819165,7.4382,11,12327,2000,2450,1139,33.72,-116.33
12397,12.3514708482195,5.6918,12,5048,842,883,391,33.67,-116.29
12398,11.8313791960888,2.8882,10,2387,481,863,304,33.68,-116.3
12399,11.4446466242169,2.9187,15,2214,410,1152,350,33.67,-116.31
12400,11.4273675766086,3.3333,11,4686,851,2466,731,33.67,-116.31
12401,11.4927227576527,3.6354,7,4497,831,2248,713,33.66,-116.31
12402,11.5385932117188,4.5938,8,3079,558,1572,474,33.65,-116.31
12403,11.5693057984063,3.1086,10,9404,1827,3208,1283,33.72,-116.26
12404,11.4392789248019,2.7667,5,1664,444,907,374,33.69,-116.25
12405,11.7336661316681,3.2833,9,3861,849,825,401,33.7,-116.22
12406,11.4793686814414,3.8125,9,1961,595,966,275,33.76,-116.24
12408,12.0281414370375,3.1771,5,3584,760,1097,470,33.72,-116.29
12409,11.1198828768606,3.4583,24,880,187,507,169,33.81,-116.25
12410,10.8197782844103,2.025,33,278,91,375,81,33.75,-116.25
12411,11.4446466242169,3.775,25,5236,1039,2725,935,33.72,-116.24
12412,11.4616321705827,2.7598,10,9033,2224,5525,1845,33.71,-116.24
12413,11.5531072546031,3.0682,14,2774,566,1530,505,33.73,-116.24
12414,11.1476421464949,3.3107,26,4120,858,2918,815,33.74,-116.22
12415,11.1301998438316,3.0673,22,894,192,830,202,33.75,-116.21
12416,11.1404114570018,2.3169,28,2488,714,2891,676,33.72,-116.21
